Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
251,Restrict anonymous users from joining meetings,To address,0.03 / 1,1%,Apps,Microsoft Teams,Yes,No,Blue Yonder Nonprofit,meeting_restrictanonymousjoin_v1,Budget-constrained tenant with licenses missing and security controls deferred.
12,Ensure multifactor authentication is enabled for all users,To address,2.3 / 9,9%,Identity,Microsoft Entra ID,Yes,Yes,Blue Yonder Nonprofit,MFARegistrationV2,Budget-constrained tenant with licenses missing and security controls deferred.
129,Ensure that Auto-labeling data classification policies are set up and used,To address,0.1 / 1,1%,Data,MIP,Yes,Yes,Blue Yonder Nonprofit,mip_autosensitivitylabelspolicies,Budget-constrained tenant with licenses missing and security controls deferred.
10,Ensure DLP policies are enabled for Microsoft Teams,To address,0.1 / 3,3%,Apps,Microsoft Teams,No,No,Blue Yonder Nonprofit,mip_DLP_policies_Teams,Budget-constrained tenant with licenses missing and security controls deferred.
10,Ensure Office 365 Management Activity API is Enabled for some workloads (see description),To address,0.72 / 3,3%,Apps,MIP,Yes,Yes,Blue Yonder Nonprofit,mip_management_API_enabled_four_workloads,Budget-constrained tenant with licenses missing and security controls deferred.
129,Extend M365 sensitivity labeling to assets in Microsoft Purview data map,To address,0 / 1,1%,Data,MIP,Yes,No,Blue Yonder Nonprofit,mip_purviewlabelconsent,Budget-constrained tenant with licenses missing and security controls deferred.
10,Ensure Microsoft 365 audit log search is Enabled,To address,0.07 / 3,3%,Apps,MIP,Yes,No,Blue Yonder Nonprofit,mip_search_auditlog,Budget-constrained tenant with licenses missing and security controls deferred.
129,Publish M365 sensitivity label data classification policies,Planned,0.92 / 2,2%,Data,MIP,Yes,No,Blue Yonder Nonprofit,mip_sensitivitylabelspolicies,Budget-constrained tenant with licenses missing and security controls deferred.
27,Designate more than one global admin,To address,0.02 / 1,1%,Identity,Microsoft Entra ID,Yes,No,Blue Yonder Nonprofit,OneAdmin,Budget-constrained tenant with licenses missing and security controls deferred.
9,Ensure that password hash sync is enabled for hybrid deployments,Planned,2.55 / 5,5%,Identity,Microsoft Entra ID,No,No,Blue Yonder Nonprofit,PasswordHashSync,Budget-constrained tenant with licenses missing and security controls deferred.
33,Ensure the 'Password expiration policy' is set to 'Set passwords to never expire (recommended)',Planned,3.81 / 8,8%,Identity,Microsoft Entra ID,Yes,No,Blue Yonder Nonprofit,PWAgePolicyNew,Budget-constrained tenant with licenses missing and security controls deferred.
50,Use least privileged administrative roles,Planned,0.36 / 1,1%,Identity,Microsoft Entra ID,Yes,No,Blue Yonder Nonprofit,RoleOverlap,Budget-constrained tenant with licenses missing and security controls deferred.
162,Disable JavaScript on Adobe Reader 2015,To address,0.86 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_100,Budget-constrained tenant with licenses missing and security controls deferred.
163,Disable JavaScript on Adobe 2015,To address,1.05 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_101,Budget-constrained tenant with licenses missing and security controls deferred.
208,Enable 'Local Security Authority (LSA) protection' on Windows 11 22h2 and higher,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_102,Budget-constrained tenant with licenses missing and security controls deferred.
209,Require LDAP client signing to prevent tampering and protect directory authentication,To address,0.2 / 7,7%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_103,Budget-constrained tenant with licenses missing and security controls deferred.
210,Encrypt LDAP client traffic to protect sensitive data in transit,Planned,4.83 / 7,7%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_104,Budget-constrained tenant with licenses missing and security controls deferred.
211,Enforce LDAP channel binding to protect authentication sessions from interception,Planned,5.41 / 7,7%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_105,Budget-constrained tenant with licenses missing and security controls deferred.
212,Require LDAP server signing to ensure integrity of directory traffic,To address,2.18 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_106,Budget-constrained tenant with licenses missing and security controls deferred.
213,Disable Remote Registry Service on Windows,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_108,Budget-constrained tenant with licenses missing and security controls deferred.
214,Disable NTLM authentication for Windows,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_109,Budget-constrained tenant with licenses missing and security controls deferred.
228,Ensure devices are updated to Secure Boot 2023 certificates and boot manager,To address,0 / 7,7%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_112,Budget-constrained tenant with licenses missing and security controls deferred.
33,Enable Automatic Updates,To address,1.27 / 5,5%,Device,Microsoft Intune,No,Yes,Blue Yonder Nonprofit,scid_15,Budget-constrained tenant with licenses missing and security controls deferred.
34,Enable 'Hide Option to Enable or Disable Updates',Planned,1.78 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_16,Budget-constrained tenant with licenses missing and security controls deferred.
35,Disable 'Allow running plugins that are outdated',Planned,4.63 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_17,Budget-constrained tenant with licenses missing and security controls deferred.
37,Disable 'Continue running background apps when Google Chrome is closed',Planned,1.88 / 5,5%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_19,Budget-constrained tenant with licenses missing and security controls deferred.
38,Disable 'AutoFill',Planned,3.74 / 5,5%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_20,Budget-constrained tenant with licenses missing and security controls deferred.
99,Turn on Microsoft Defender for Endpoint sensor,To address,2.42 / 10,10%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2000,Budget-constrained tenant with licenses missing and security controls deferred.
100,Fix Microsoft Defender for Endpoint sensor data collection,To address,0.45 / 10,10%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2001,Budget-constrained tenant with licenses missing and security controls deferred.
101,Fix Microsoft Defender for Endpoint impaired communications,To address,0 / 10,10%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_2002,Budget-constrained tenant with licenses missing and security controls deferred.
281,Turn on Tamper Protection,To address,0 / 8,8%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_2003,Budget-constrained tenant with licenses missing and security controls deferred.
167,Enable EDR in block mode,To address,1.5 / 8,8%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_2004,Budget-constrained tenant with licenses missing and security controls deferred.
102,Turn on Microsoft Defender Antivirus,Planned,3.99 / 10,10%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_2010,Budget-constrained tenant with licenses missing and security controls deferred.
103,Update Microsoft Defender Antivirus definitions,To address,1.85 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2011,Budget-constrained tenant with licenses missing and security controls deferred.
104,Turn on real-time protection,Planned,6.33 / 10,10%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2012,Budget-constrained tenant with licenses missing and security controls deferred.
105,Turn on PUA protection in block mode,Planned,3.87 / 9,9%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_2013,Budget-constrained tenant with licenses missing and security controls deferred.
106,Fix Windows Defender Antivirus cloud service connectivity,Planned,3.34 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2014,Budget-constrained tenant with licenses missing and security controls deferred.
288,Enable cloud-delivered protection,To address,1.94 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2016,Budget-constrained tenant with licenses missing and security controls deferred.
108,Turn on all system-level Exploit protection settings,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2020,Budget-constrained tenant with licenses missing and security controls deferred.
109,Set controlled folder access to enabled or audit mode,To address,0.49 / 8,8%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_2021,Budget-constrained tenant with licenses missing and security controls deferred.
207,Update Microsoft Defender for Endpoint core components,To address,2.19 / 10,10%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2030,Budget-constrained tenant with licenses missing and security controls deferred.
114,Set Microsoft Defender SmartScreen app and file checking to block or warn,To address,0 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2060,Budget-constrained tenant with licenses missing and security controls deferred.
115,Set Microsoft Defender SmartScreen Microsoft Edge site and download checking to block or warn,Planned,5.38 / 9,9%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_2061,Budget-constrained tenant with licenses missing and security controls deferred.
117,Turn on Microsoft Defender Firewall,Planned,3.76 / 10,10%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2070,Budget-constrained tenant with licenses missing and security controls deferred.
118,Secure Microsoft Defender Firewall domain profile,Planned,5.27 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2071,Budget-constrained tenant with licenses missing and security controls deferred.
119,Secure Microsoft Defender firewall private profile,Planned,4.26 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2072,Budget-constrained tenant with licenses missing and security controls deferred.
120,Secure Microsoft Defender Firewall public profile,To address,0.15 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2073,Budget-constrained tenant with licenses missing and security controls deferred.
122,Turn on Microsoft Defender Credential Guard,To address,1.39 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2080,Budget-constrained tenant with licenses missing and security controls deferred.
124,Encrypt all BitLocker-supported drives,To address,0.18 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2090,Budget-constrained tenant with licenses missing and security controls deferred.
125,Resume BitLocker protection on all drives,To address,2.35 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2091,Budget-constrained tenant with licenses missing and security controls deferred.
126,Ensure BitLocker drive compatibility,To address,0.69 / 8,8%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_2093,Budget-constrained tenant with licenses missing and security controls deferred.
39,Block webpages from automatically running Flash plugins,Planned,3.62 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_21,Budget-constrained tenant with licenses missing and security controls deferred.
215,Enable UEFI Secure Boot mode,Planned,4.56 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2100,Budget-constrained tenant with licenses missing and security controls deferred.
40,Disable 'Password Manager',To address,1.06 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_22,Budget-constrained tenant with licenses missing and security controls deferred.
41,Enable 'Block third party cookies',To address,0.48 / 2,2%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_23,Budget-constrained tenant with licenses missing and security controls deferred.
42,Set 'Remote Desktop security level' to 'TLS',Planned,3.66 / 8,8%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_24,Budget-constrained tenant with licenses missing and security controls deferred.
43,Enable 'Local Security Authority (LSA) protection',To address,0.97 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_25,Budget-constrained tenant with licenses missing and security controls deferred.
308,Block executable content from email client and webmail,To address,0 / 9,9%,Device,Exchange Online,Yes,No,Blue Yonder Nonprofit,scid_2500,Budget-constrained tenant with licenses missing and security controls deferred.
309,Block all Office applications from creating child processes,To address,1.16 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2501,Budget-constrained tenant with licenses missing and security controls deferred.
310,Block Office applications from creating executable content,Planned,3.32 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2502,Budget-constrained tenant with licenses missing and security controls deferred.
311,Block Office applications from injecting code into other processes,To address,2.14 / 9,9%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_2503,Budget-constrained tenant with licenses missing and security controls deferred.
312,Block JavaScript or VBScript from launching downloaded executable content,To address,1.1 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2504,Budget-constrained tenant with licenses missing and security controls deferred.
313,Block execution of potentially obfuscated scripts,Planned,5.19 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2505,Budget-constrained tenant with licenses missing and security controls deferred.
314,Block Win32 API calls from Office macros,Planned,3.18 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2506,Budget-constrained tenant with licenses missing and security controls deferred.
315,"Block executable files from running unless they meet a prevalence, age, or trusted list criterion",To address,1.2 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2507,Budget-constrained tenant with licenses missing and security controls deferred.
316,Use advanced protection against ransomware,To address,1.82 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2508,Budget-constrained tenant with licenses missing and security controls deferred.
126,Block credential stealing from the Windows local security authority subsystem (lsass.exe),To address,0 / 9,9%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_2509,Budget-constrained tenant with licenses missing and security controls deferred.
318,Block process creations originating from PSExec and WMI commands,To address,1.43 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2510,Budget-constrained tenant with licenses missing and security controls deferred.
319,Block untrusted and unsigned processes that run from USB,Planned,4.07 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2511,Budget-constrained tenant with licenses missing and security controls deferred.
320,Block Office communication application from creating child processes,To address,0.02 / 9,9%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_2512,Budget-constrained tenant with licenses missing and security controls deferred.
321,Block Adobe Reader from creating child processes,Planned,4.94 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2513,Budget-constrained tenant with licenses missing and security controls deferred.
322,Block persistence through WMI event subscription,Planned,4.94 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2514,Budget-constrained tenant with licenses missing and security controls deferred.
323,Block abuse of exploited vulnerable signed drivers,Planned,3.74 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2515,Budget-constrained tenant with licenses missing and security controls deferred.
216,Block Webshell creation for Servers,To address,0 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2516,Budget-constrained tenant with licenses missing and security controls deferred.
217,Block use of copied or impersonated system tools,To address,0.17 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2517,Budget-constrained tenant with licenses missing and security controls deferred.
218,Block rebooting machine in Safe Mode,To address,0 / 9,9%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_2518,Budget-constrained tenant with licenses missing and security controls deferred.
44,Enable 'Safe DLL Search Mode',To address,2.65 / 8,8%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_26,Budget-constrained tenant with licenses missing and security controls deferred.
45,Set User Account Control (UAC) to automatically deny elevation requests,To address,0.21 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_27,Budget-constrained tenant with licenses missing and security controls deferred.
177,Set 'Interactive logon: Machine inactivity limit' to '1-900 seconds',To address,1.39 / 5,5%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_28,Budget-constrained tenant with licenses missing and security controls deferred.
46,Disable 'Enumerate administrator accounts on elevation',To address,2.39 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_29,Budget-constrained tenant with licenses missing and security controls deferred.
47,Disable 'Insecure guest logons' in SMB,To address,1.18 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_30,Budget-constrained tenant with licenses missing and security controls deferred.
164,Fix unquoted service path for Windows services,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_3001,Budget-constrained tenant with licenses missing and security controls deferred.
165,Change service executable path to a common protected location,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_3002,Budget-constrained tenant with licenses missing and security controls deferred.
166,Change service account to avoid cached password in windows registry,To address,1.41 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_3003,Budget-constrained tenant with licenses missing and security controls deferred.
168,Disable the built-in Administrator account,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_3010,Budget-constrained tenant with licenses missing and security controls deferred.
169,Disable the built-in Guest account,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_3011,Budget-constrained tenant with licenses missing and security controls deferred.
170,Set 'Minimum password length' to '14 or more characters',To address,0.9 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_32,Budget-constrained tenant with licenses missing and security controls deferred.
171,Set 'Enforce password history' to '24 or more password(s)',Completed,4.67 / 5,5%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_33,Budget-constrained tenant with licenses missing and security controls deferred.
172,"Set 'Maximum password age' to '60 or fewer days, but not 0'",To address,0.57 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_34,Budget-constrained tenant with licenses missing and security controls deferred.
173,Set 'Minimum password age' to '1 or more day(s)',To address,0.25 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_35,Budget-constrained tenant with licenses missing and security controls deferred.
49,Enable 'Domain member: Require strong (Windows 2000 or later) session key',To address,0.8 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_36,Budget-constrained tenant with licenses missing and security controls deferred.
50,Enable 'Domain member: Digitally encrypt or sign secure channel data (always)',To address,0 / 5,5%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_37,Budget-constrained tenant with licenses missing and security controls deferred.
51,Enable Set 'Domain member: Digitally encrypt secure channel data (when possible)',To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_38,Budget-constrained tenant with licenses missing and security controls deferred.
52,Enable 'Domain member: Digitally sign secure channel data (when possible)',To address,1.2 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_39,Budget-constrained tenant with licenses missing and security controls deferred.
53,Disable 'Domain member: Disable machine account password changes',To address,0.23 / 2,2%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_40,Budget-constrained tenant with licenses missing and security controls deferred.
203,Disallow offline access to shares,Planned,5.08 / 8,8%,Device,Microsoft Intune,No,No,Blue Yonder Nonprofit,scid_4000,Budget-constrained tenant with licenses missing and security controls deferred.
204,Remove share write permission set to ‘Everyone’,Planned,3.83 / 8,8%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_4001,Budget-constrained tenant with licenses missing and security controls deferred.
205,Remove shares from the root folder,To address,2.16 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_4002,Budget-constrained tenant with licenses missing and security controls deferred.
206,Set folder access-based enumeration for shares,To address,0.61 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_4003,Budget-constrained tenant with licenses missing and security controls deferred.
175,Set 'Account lockout duration' to 15 minutes or more,To address,0 / 6,6%,Device,Microsoft Intune,No,Yes,Blue Yonder Nonprofit,scid_41,Budget-constrained tenant with licenses missing and security controls deferred.
178,Set 'Reset account lockout counter after' to 15 minutes or more,To address,0.16 / 6,6%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_42,Budget-constrained tenant with licenses missing and security controls deferred.
54,Disable Microsoft Defender Firewall notifications when programs are blocked for Domain profile,To address,0.37 / 2,2%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_43,Budget-constrained tenant with licenses missing and security controls deferred.
176,Set 'Account lockout threshold' to 1-10 invalid login attempts,To address,1.65 / 6,6%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_44,Budget-constrained tenant with licenses missing and security controls deferred.
202,Set user authentication for remote connections by using Network Level Authentication to 'Enabled',To address,0.73 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_45,Budget-constrained tenant with licenses missing and security controls deferred.
55,Disable Microsoft Defender Firewall notifications when programs are blocked for Private profile,To address,0.15 / 2,2%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_46,Budget-constrained tenant with licenses missing and security controls deferred.
56,Disable Microsoft Defender Firewall notifications when programs are blocked for Public profile,Planned,0.85 / 2,2%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_49,Budget-constrained tenant with licenses missing and security controls deferred.
57,Disable merging of local Microsoft Defender Firewall rules with group policy firewall rules for the Public profile,Planned,3.28 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_50,Budget-constrained tenant with licenses missing and security controls deferred.
179,Fix Microsoft Defender for Endpoint sensor data collection in macOS,Planned,5.28 / 10,10%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5001,Budget-constrained tenant with licenses missing and security controls deferred.
180,Fix Microsoft Defender for Endpoint impaired communications in macOS,To address,1.77 / 10,10%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5002,Budget-constrained tenant with licenses missing and security controls deferred.
181,Set minimum password length to 15 or more characters in macOS,To address,0.45 / 6,6%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5003,Budget-constrained tenant with licenses missing and security controls deferred.
182,Set 'Enforce password history' to '24 or more password(s)' in macOS,To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5004,Budget-constrained tenant with licenses missing and security controls deferred.
183,"Set 'Maximum password age' to '90 or fewer days, but not 0' in macOS",To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5005,Budget-constrained tenant with licenses missing and security controls deferred.
184,Set account lockout threshold to 5 or lower in macOS,Planned,2.51 / 7,7%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5006,Budget-constrained tenant with licenses missing and security controls deferred.
185,Turn on Firewall in macOS,To address,3.37 / 10,10%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_5007,Budget-constrained tenant with licenses missing and security controls deferred.
186,Enable Gatekeeper in macOS,To address,0.77 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5009,Budget-constrained tenant with licenses missing and security controls deferred.
187,Enable System Integrity Protection (SIP) in macOS,Planned,4.06 / 7,7%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5010,Budget-constrained tenant with licenses missing and security controls deferred.
187,Enable FileVault Disk Encryption in macOS,Planned,3.64 / 7,7%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5011,Budget-constrained tenant with licenses missing and security controls deferred.
189,Ensure screensaver is set to start in 20 minutes or less in macOS,To address,0.42 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5013,Budget-constrained tenant with licenses missing and security controls deferred.
190,Secure Home Folders in macOS,To address,0 / 6,6%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5014,Budget-constrained tenant with licenses missing and security controls deferred.
191,Turn on Microsoft Defender Antivirus real-time protection in macOS,To address,0 / 10,10%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5090,Budget-constrained tenant with licenses missing and security controls deferred.
192,Turn on Microsoft Defender Antivirus PUA protection in block mode in macOS,To address,2.21 / 9,9%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_5091,Budget-constrained tenant with licenses missing and security controls deferred.
219,Turn on Tamper Protection for MacOS,To address,0.83 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_5092,Budget-constrained tenant with licenses missing and security controls deferred.
220,Enable Microsoft Defender Antivirus real-time behavior monitoring in macOS,To address,0.81 / 5,5%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_5093,Budget-constrained tenant with licenses missing and security controls deferred.
193,Enable Microsoft Defender Antivirus cloud-delivered protection in macOS,To address,1.24 / 8,8%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_5094,Budget-constrained tenant with licenses missing and security controls deferred.
194,Update Microsoft Defender Antivirus definitions in macOS,To address,1.77 / 9,9%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_5095,Budget-constrained tenant with licenses missing and security controls deferred.
58,Disable merging of local Microsoft Defender Firewall connection rules with group policy firewall rules for the Public profile,To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_51,Budget-constrained tenant with licenses missing and security controls deferred.
59,Enable 'Apply UAC restrictions to local accounts on network logons',To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_52,Budget-constrained tenant with licenses missing and security controls deferred.
60,Disable SMBv1 client driver,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_53,Budget-constrained tenant with licenses missing and security controls deferred.
61,Disable SMBv1 server,To address,0 / 8,8%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_54,Budget-constrained tenant with licenses missing and security controls deferred.
174,Disable 'Network access: Let Everyone permissions apply to anonymous users',To address,0.01 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_55,Budget-constrained tenant with licenses missing and security controls deferred.
62,Disable 'WDigest Authentication',To address,1.69 / 5,5%,Device,Microsoft Intune,No,Yes,Blue Yonder Nonprofit,scid_57,Budget-constrained tenant with licenses missing and security controls deferred.
63,Disable 'Installation and configuration of Network Bridge on your DNS domain network',Planned,2 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_58,Budget-constrained tenant with licenses missing and security controls deferred.
64,Enable 'Require domain users to elevate when setting a network's location',To address,0.29 / 2,2%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_59,Budget-constrained tenant with licenses missing and security controls deferred.
65,Prohibit use of Internet Connection Sharing on your DNS domain network,To address,1.08 / 5,5%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_60,Budget-constrained tenant with licenses missing and security controls deferred.
195,Fix Microsoft Defender for Endpoint sensor data collection for Linux,To address,0 / 10,10%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_6001,Budget-constrained tenant with licenses missing and security controls deferred.
196,Fix Microsoft Defender for Endpoint impaired communications for Linux,To address,0 / 10,10%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_6002,Budget-constrained tenant with licenses missing and security controls deferred.
197,Unrestricted Access Accounts for Linux,Planned,2.17 / 6,6%,Device,Microsoft Intune,Yes,No,Blue Yonder Nonprofit,scid_6014,Budget-constrained tenant with licenses missing and security controls deferred.
198,Turn on Microsoft Defender Antivirus real-time protection for Linux,To address,0 / 10,10%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_6090,Budget-constrained tenant with licenses missing and security controls deferred.
199,Turn on Microsoft Defender Antivirus PUA protection in block mode for Linux,Planned,4.54 / 9,9%,Device,Microsoft Intune,Yes,Yes,Blue Yonder Nonprofit,scid_6091,Budget-constrained tenant with licenses missing and security controls deferred.
