Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
128,Enable impersonated user protection,Planned,4.39 / 8,8%,Apps,MDO,Yes,No,A. Datum Legal,mdo_targetedusersprotection,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Block users who reached the message limit,Completed,0.92 / 1,1%,Apps,MDO,Yes,No,A. Datum Legal,mdo_thresholdreachedaction,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Enable the user impersonation unusual characters safety tip,Completed,2.63 / 3,3%,Apps,MDO,No,No,A. Datum Legal,mdo_unusualcharacterssafetytips,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Create zero-hour auto purge policies for malware,Planned,3.11 / 6,6%,Apps,MDO,Yes,No,A. Datum Legal,mdo_zapmalware,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Create zero-hour auto purge policies for phishing messages,Planned,1.73 / 3,3%,Apps,MDO,Yes,Yes,A. Datum Legal,mdo_zapphish,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Create zero-hour auto purge policies for spam messages,To address,0.11 / 1,1%,Apps,MDO,Yes,No,A. Datum Legal,mdo_zapspam,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
246,Restrict anonymous users from starting Teams meetings,To address,0.3 / 1,1%,Apps,Microsoft Teams,Yes,No,A. Datum Legal,meeting_anonymousstartmeeting_v1,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
247,Only invited users should be automatically admitted to Teams meetings,Planned,0.69 / 2,2%,Apps,Microsoft Teams,Yes,Yes,A. Datum Legal,meeting_autoadmitusers_v1,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
248,Configure which users are allowed to present in Teams meetings,To address,0.61 / 2,2%,Apps,Microsoft Teams,Yes,No,A. Datum Legal,meeting_designatedpresenter_v1,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
249,Limit external participants from having control in a Teams meeting,Completed,0.82 / 1,1%,Apps,Microsoft Teams,Yes,No,A. Datum Legal,meeting_externalrequestcontrol_v1,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
250,Restrict dial-in users from bypassing a meeting lobby,Completed,0.85 / 1,1%,Apps,Microsoft Teams,Yes,No,A. Datum Legal,meeting_pstnusersbypasslobby_v1,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
251,Restrict anonymous users from joining meetings,Planned,0.75 / 1,1%,Apps,Microsoft Teams,Yes,Yes,A. Datum Legal,meeting_restrictanonymousjoin_v1,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
12,Ensure multifactor authentication is enabled for all users,Planned,3.47 / 9,9%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MFARegistrationV2,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
129,Ensure that Auto-labeling data classification policies are set up and used,To address,0.31 / 1,1%,Data,MIP,Yes,No,A. Datum Legal,mip_autosensitivitylabelspolicies,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure DLP policies are enabled for Microsoft Teams,Planned,1.17 / 3,3%,Apps,Microsoft Teams,Yes,No,A. Datum Legal,mip_DLP_policies_Teams,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure Office 365 Management Activity API is Enabled for some workloads (see description),To address,0.69 / 3,3%,Apps,MIP,Yes,No,A. Datum Legal,mip_management_API_enabled_four_workloads,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
129,Extend M365 sensitivity labeling to assets in Microsoft Purview data map,Planned,0.56 / 1,1%,Data,MIP,Yes,No,A. Datum Legal,mip_purviewlabelconsent,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure Microsoft 365 audit log search is Enabled,Completed,2.92 / 3,3%,Apps,MIP,Yes,No,A. Datum Legal,mip_search_auditlog,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
129,Publish M365 sensitivity label data classification policies,Completed,1.74 / 2,2%,Data,MIP,Yes,No,A. Datum Legal,mip_sensitivitylabelspolicies,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
27,Designate more than one global admin,Completed,0.95 / 1,1%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,OneAdmin,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
9,Ensure that password hash sync is enabled for hybrid deployments,Planned,2.8 / 5,5%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,PasswordHashSync,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
33,Ensure the 'Password expiration policy' is set to 'Set passwords to never expire (recommended)',Planned,5.71 / 8,8%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,PWAgePolicyNew,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
50,Use least privileged administrative roles,To address,0.02 / 1,1%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,RoleOverlap,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
162,Disable JavaScript on Adobe Reader 2015,To address,0.35 / 5,5%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_100,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
163,Disable JavaScript on Adobe 2015,To address,1.37 / 5,5%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_101,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
208,Enable 'Local Security Authority (LSA) protection' on Windows 11 22h2 and higher,Planned,3.36 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_102,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
209,Require LDAP client signing to prevent tampering and protect directory authentication,Planned,3.93 / 7,7%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_103,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
210,Encrypt LDAP client traffic to protect sensitive data in transit,Planned,4 / 7,7%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_104,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
211,Enforce LDAP channel binding to protect authentication sessions from interception,Planned,5.27 / 7,7%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_105,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
212,Require LDAP server signing to ensure integrity of directory traffic,Planned,5.27 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_106,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
213,Disable Remote Registry Service on Windows,Planned,4.66 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_108,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
214,Disable NTLM authentication for Windows,Planned,2.93 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_109,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
228,Ensure devices are updated to Secure Boot 2023 certificates and boot manager,To address,1.33 / 7,7%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_112,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
33,Enable Automatic Updates,To address,0.43 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_15,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
34,Enable 'Hide Option to Enable or Disable Updates',Planned,2.87 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_16,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
35,Disable 'Allow running plugins that are outdated',Planned,4.82 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_17,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
37,Disable 'Continue running background apps when Google Chrome is closed',Completed,4.43 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_19,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
38,Disable 'AutoFill',Completed,4.18 / 5,5%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_20,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
99,Turn on Microsoft Defender for Endpoint sensor,Planned,4.69 / 10,10%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_2000,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
100,Fix Microsoft Defender for Endpoint sensor data collection,Completed,8.93 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2001,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
101,Fix Microsoft Defender for Endpoint impaired communications,To address,2.42 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2002,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
281,Turn on Tamper Protection,Planned,3.6 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2003,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
167,Enable EDR in block mode,To address,0.23 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2004,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
102,Turn on Microsoft Defender Antivirus,Planned,6.35 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2010,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
103,Update Microsoft Defender Antivirus definitions,Planned,4.66 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2011,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
104,Turn on real-time protection,To address,2.84 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2012,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
105,Turn on PUA protection in block mode,Completed,8.07 / 9,9%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_2013,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
106,Fix Windows Defender Antivirus cloud service connectivity,Completed,7.76 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2014,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
288,Enable cloud-delivered protection,To address,2.49 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2016,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
108,Turn on all system-level Exploit protection settings,To address,2.59 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2020,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
109,Set controlled folder access to enabled or audit mode,To address,2.04 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2021,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
207,Update Microsoft Defender for Endpoint core components,To address,2.95 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2030,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
114,Set Microsoft Defender SmartScreen app and file checking to block or warn,Planned,3.73 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2060,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
115,Set Microsoft Defender SmartScreen Microsoft Edge site and download checking to block or warn,Planned,7.09 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2061,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
117,Turn on Microsoft Defender Firewall,Completed,8.47 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2070,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
118,Secure Microsoft Defender Firewall domain profile,Planned,5.31 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2071,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
119,Secure Microsoft Defender firewall private profile,Planned,6.48 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2072,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
120,Secure Microsoft Defender Firewall public profile,To address,2.92 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2073,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
122,Turn on Microsoft Defender Credential Guard,Planned,4.01 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2080,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
124,Encrypt all BitLocker-supported drives,To address,0.76 / 9,9%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_2090,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
125,Resume BitLocker protection on all drives,Planned,3.17 / 9,9%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_2091,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
126,Ensure BitLocker drive compatibility,Planned,2.89 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2093,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
39,Block webpages from automatically running Flash plugins,Planned,3.01 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_21,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
215,Enable UEFI Secure Boot mode,Planned,6.65 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2100,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
40,Disable 'Password Manager',To address,0.83 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_22,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
41,Enable 'Block third party cookies',Planned,0.81 / 2,2%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_23,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
42,Set 'Remote Desktop security level' to 'TLS',To address,1.3 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_24,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
43,Enable 'Local Security Authority (LSA) protection',Planned,3.89 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_25,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
308,Block executable content from email client and webmail,To address,1.5 / 9,9%,Device,Exchange Online,Yes,No,A. Datum Legal,scid_2500,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
309,Block all Office applications from creating child processes,To address,3.02 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2501,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
310,Block Office applications from creating executable content,Planned,4.92 / 9,9%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_2502,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
311,Block Office applications from injecting code into other processes,Planned,7.2 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2503,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
312,Block JavaScript or VBScript from launching downloaded executable content,Completed,8.04 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2504,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
313,Block execution of potentially obfuscated scripts,Planned,6.49 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2505,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
314,Block Win32 API calls from Office macros,Planned,6.04 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2506,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
315,"Block executable files from running unless they meet a prevalence, age, or trusted list criterion",Planned,3.63 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2507,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
316,Use advanced protection against ransomware,Planned,4.87 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2508,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
126,Block credential stealing from the Windows local security authority subsystem (lsass.exe),Planned,3.16 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2509,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
318,Block process creations originating from PSExec and WMI commands,Planned,6.81 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2510,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
319,Block untrusted and unsigned processes that run from USB,Planned,5.62 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2511,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
320,Block Office communication application from creating child processes,Planned,6.17 / 9,9%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_2512,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
321,Block Adobe Reader from creating child processes,Planned,5.58 / 9,9%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_2513,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
322,Block persistence through WMI event subscription,Planned,4.29 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2514,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
323,Block abuse of exploited vulnerable signed drivers,To address,1.58 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2515,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
216,Block Webshell creation for Servers,Planned,3.3 / 9,9%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_2516,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
217,Block use of copied or impersonated system tools,To address,2.45 / 9,9%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_2517,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
218,Block rebooting machine in Safe Mode,Planned,6.28 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_2518,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
44,Enable 'Safe DLL Search Mode',Planned,3.46 / 8,8%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_26,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
45,Set User Account Control (UAC) to automatically deny elevation requests,Planned,5.9 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_27,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
177,Set 'Interactive logon: Machine inactivity limit' to '1-900 seconds',Planned,3.32 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_28,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
46,Disable 'Enumerate administrator accounts on elevation',Planned,5.35 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_29,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
47,Disable 'Insecure guest logons' in SMB,To address,1.46 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_30,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
164,Fix unquoted service path for Windows services,Planned,5.54 / 8,8%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_3001,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
165,Change service executable path to a common protected location,To address,2.67 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_3002,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
166,Change service account to avoid cached password in windows registry,Planned,2.97 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_3003,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
168,Disable the built-in Administrator account,To address,0.92 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_3010,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
169,Disable the built-in Guest account,Planned,4.18 / 8,8%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_3011,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
170,Set 'Minimum password length' to '14 or more characters',Planned,3.57 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_32,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
171,Set 'Enforce password history' to '24 or more password(s)',Completed,4.6 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_33,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
172,"Set 'Maximum password age' to '60 or fewer days, but not 0'",Planned,3.82 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_34,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
173,Set 'Minimum password age' to '1 or more day(s)',Planned,3.5 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_35,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
49,Enable 'Domain member: Require strong (Windows 2000 or later) session key',To address,0.27 / 5,5%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_36,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
50,Enable 'Domain member: Digitally encrypt or sign secure channel data (always)',To address,0.29 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_37,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
51,Enable Set 'Domain member: Digitally encrypt secure channel data (when possible)',To address,1.06 / 5,5%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_38,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
52,Enable 'Domain member: Digitally sign secure channel data (when possible)',Planned,1.92 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_39,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
53,Disable 'Domain member: Disable machine account password changes',Planned,1.03 / 2,2%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_40,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
203,Disallow offline access to shares,Planned,4.54 / 8,8%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_4000,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
204,Remove share write permission set to ‘Everyone’,To address,0.94 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_4001,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
205,Remove shares from the root folder,To address,1.14 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_4002,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
206,Set folder access-based enumeration for shares,Planned,4.74 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_4003,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
175,Set 'Account lockout duration' to 15 minutes or more,Planned,3.83 / 6,6%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_41,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
178,Set 'Reset account lockout counter after' to 15 minutes or more,Planned,4.54 / 6,6%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_42,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
54,Disable Microsoft Defender Firewall notifications when programs are blocked for Domain profile,Planned,1.12 / 2,2%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_43,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
176,Set 'Account lockout threshold' to 1-10 invalid login attempts,To address,0.16 / 6,6%,Device,Microsoft Intune,No,Yes,A. Datum Legal,scid_44,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
202,Set user authentication for remote connections by using Network Level Authentication to 'Enabled',Planned,2.68 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_45,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
55,Disable Microsoft Defender Firewall notifications when programs are blocked for Private profile,Planned,1.55 / 2,2%,Device,Microsoft Intune,No,No,A. Datum Legal,scid_46,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
56,Disable Microsoft Defender Firewall notifications when programs are blocked for Public profile,Completed,2 / 2,2%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_49,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
57,Disable merging of local Microsoft Defender Firewall rules with group policy firewall rules for the Public profile,Planned,2.7 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_50,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
179,Fix Microsoft Defender for Endpoint sensor data collection in macOS,To address,2.24 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5001,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
180,Fix Microsoft Defender for Endpoint impaired communications in macOS,To address,3.17 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5002,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
181,Set minimum password length to 15 or more characters in macOS,Planned,2.49 / 6,6%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5003,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
182,Set 'Enforce password history' to '24 or more password(s)' in macOS,Planned,2.5 / 5,5%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_5004,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
183,"Set 'Maximum password age' to '90 or fewer days, but not 0' in macOS",To address,1.58 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5005,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
184,Set account lockout threshold to 5 or lower in macOS,Planned,2.85 / 7,7%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5006,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
185,Turn on Firewall in macOS,Planned,5.95 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5007,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
186,Enable Gatekeeper in macOS,Planned,5.61 / 8,8%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5009,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
187,Enable System Integrity Protection (SIP) in macOS,To address,1.88 / 7,7%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5010,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
187,Enable FileVault Disk Encryption in macOS,Completed,6.71 / 7,7%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5011,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
189,Ensure screensaver is set to start in 20 minutes or less in macOS,Planned,2.38 / 5,5%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5013,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
190,Secure Home Folders in macOS,To address,1.15 / 6,6%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5014,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
191,Turn on Microsoft Defender Antivirus real-time protection in macOS,To address,1.83 / 10,10%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5090,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
192,Turn on Microsoft Defender Antivirus PUA protection in block mode in macOS,Planned,3.21 / 9,9%,Device,Microsoft Intune,Yes,No,A. Datum Legal,scid_5091,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
219,Turn on Tamper Protection for MacOS,Planned,5.58 / 8,8%,Device,Microsoft Intune,Yes,Yes,A. Datum Legal,scid_5092,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
