Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
33,Ensure the 'Password expiration policy' is set to 'Set passwords to never expire (recommended)',Completed,6.66 / 8,8%,Identity,Microsoft Entra ID,Yes,No,Northwind Finance,PWAgePolicyNew,Strong governance with a few legacy exceptions and pending collaboration controls.
50,Use least privileged administrative roles,Planned,0.82 / 1,1%,Identity,Microsoft Entra ID,Yes,No,Northwind Finance,RoleOverlap,Strong governance with a few legacy exceptions and pending collaboration controls.
162,Disable JavaScript on Adobe Reader 2015,Planned,3.99 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_100,Strong governance with a few legacy exceptions and pending collaboration controls.
163,Disable JavaScript on Adobe 2015,Planned,3.74 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_101,Strong governance with a few legacy exceptions and pending collaboration controls.
208,Enable 'Local Security Authority (LSA) protection' on Windows 11 22h2 and higher,Planned,6.54 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_102,Strong governance with a few legacy exceptions and pending collaboration controls.
209,Require LDAP client signing to prevent tampering and protect directory authentication,Completed,7 / 7,7%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_103,Strong governance with a few legacy exceptions and pending collaboration controls.
210,Encrypt LDAP client traffic to protect sensitive data in transit,To address,1.68 / 7,7%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_104,Strong governance with a few legacy exceptions and pending collaboration controls.
211,Enforce LDAP channel binding to protect authentication sessions from interception,Completed,6.87 / 7,7%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_105,Strong governance with a few legacy exceptions and pending collaboration controls.
212,Require LDAP server signing to ensure integrity of directory traffic,Completed,7.21 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_106,Strong governance with a few legacy exceptions and pending collaboration controls.
213,Disable Remote Registry Service on Windows,Completed,6.82 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_108,Strong governance with a few legacy exceptions and pending collaboration controls.
214,Disable NTLM authentication for Windows,Planned,6.23 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_109,Strong governance with a few legacy exceptions and pending collaboration controls.
228,Ensure devices are updated to Secure Boot 2023 certificates and boot manager,Completed,6.11 / 7,7%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_112,Strong governance with a few legacy exceptions and pending collaboration controls.
33,Enable Automatic Updates,Completed,4.14 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_15,Strong governance with a few legacy exceptions and pending collaboration controls.
34,Enable 'Hide Option to Enable or Disable Updates',Completed,4.23 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_16,Strong governance with a few legacy exceptions and pending collaboration controls.
35,Disable 'Allow running plugins that are outdated',Completed,7.67 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_17,Strong governance with a few legacy exceptions and pending collaboration controls.
37,Disable 'Continue running background apps when Google Chrome is closed',Completed,5 / 5,5%,Device,Microsoft Intune,No,No,Northwind Finance,scid_19,Strong governance with a few legacy exceptions and pending collaboration controls.
38,Disable 'AutoFill',Completed,4.38 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_20,Strong governance with a few legacy exceptions and pending collaboration controls.
99,Turn on Microsoft Defender for Endpoint sensor,Completed,10 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2000,Strong governance with a few legacy exceptions and pending collaboration controls.
100,Fix Microsoft Defender for Endpoint sensor data collection,Planned,8.04 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2001,Strong governance with a few legacy exceptions and pending collaboration controls.
101,Fix Microsoft Defender for Endpoint impaired communications,Planned,7.52 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2002,Strong governance with a few legacy exceptions and pending collaboration controls.
281,Turn on Tamper Protection,Completed,7.03 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2003,Strong governance with a few legacy exceptions and pending collaboration controls.
167,Enable EDR in block mode,Completed,7.03 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2004,Strong governance with a few legacy exceptions and pending collaboration controls.
102,Turn on Microsoft Defender Antivirus,Planned,8.2 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2010,Strong governance with a few legacy exceptions and pending collaboration controls.
103,Update Microsoft Defender Antivirus definitions,Completed,7.93 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2011,Strong governance with a few legacy exceptions and pending collaboration controls.
104,Turn on real-time protection,To address,0.18 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2012,Strong governance with a few legacy exceptions and pending collaboration controls.
105,Turn on PUA protection in block mode,Completed,8.51 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2013,Strong governance with a few legacy exceptions and pending collaboration controls.
106,Fix Windows Defender Antivirus cloud service connectivity,Completed,7.12 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2014,Strong governance with a few legacy exceptions and pending collaboration controls.
288,Enable cloud-delivered protection,Planned,6.39 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2016,Strong governance with a few legacy exceptions and pending collaboration controls.
108,Turn on all system-level Exploit protection settings,Completed,7.08 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2020,Strong governance with a few legacy exceptions and pending collaboration controls.
109,Set controlled folder access to enabled or audit mode,Planned,6.23 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2021,Strong governance with a few legacy exceptions and pending collaboration controls.
207,Update Microsoft Defender for Endpoint core components,Completed,10 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2030,Strong governance with a few legacy exceptions and pending collaboration controls.
114,Set Microsoft Defender SmartScreen app and file checking to block or warn,Completed,7.68 / 9,9%,Device,Microsoft Intune,No,No,Northwind Finance,scid_2060,Strong governance with a few legacy exceptions and pending collaboration controls.
115,Set Microsoft Defender SmartScreen Microsoft Edge site and download checking to block or warn,Completed,8.55 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2061,Strong governance with a few legacy exceptions and pending collaboration controls.
117,Turn on Microsoft Defender Firewall,Completed,9.56 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2070,Strong governance with a few legacy exceptions and pending collaboration controls.
118,Secure Microsoft Defender Firewall domain profile,Completed,8.29 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2071,Strong governance with a few legacy exceptions and pending collaboration controls.
119,Secure Microsoft Defender firewall private profile,Completed,7.99 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2072,Strong governance with a few legacy exceptions and pending collaboration controls.
120,Secure Microsoft Defender Firewall public profile,To address,1.35 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2073,Strong governance with a few legacy exceptions and pending collaboration controls.
122,Turn on Microsoft Defender Credential Guard,Completed,6.96 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2080,Strong governance with a few legacy exceptions and pending collaboration controls.
124,Encrypt all BitLocker-supported drives,Planned,6.51 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2090,Strong governance with a few legacy exceptions and pending collaboration controls.
125,Resume BitLocker protection on all drives,Completed,7.98 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2091,Strong governance with a few legacy exceptions and pending collaboration controls.
126,Ensure BitLocker drive compatibility,Completed,7.58 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2093,Strong governance with a few legacy exceptions and pending collaboration controls.
39,Block webpages from automatically running Flash plugins,Completed,4.66 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_21,Strong governance with a few legacy exceptions and pending collaboration controls.
215,Enable UEFI Secure Boot mode,Completed,8.75 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2100,Strong governance with a few legacy exceptions and pending collaboration controls.
40,Disable 'Password Manager',Completed,4.53 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_22,Strong governance with a few legacy exceptions and pending collaboration controls.
41,Enable 'Block third party cookies',Completed,1.65 / 2,2%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_23,Strong governance with a few legacy exceptions and pending collaboration controls.
42,Set 'Remote Desktop security level' to 'TLS',Completed,7.26 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_24,Strong governance with a few legacy exceptions and pending collaboration controls.
43,Enable 'Local Security Authority (LSA) protection',Planned,6.47 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_25,Strong governance with a few legacy exceptions and pending collaboration controls.
308,Block executable content from email client and webmail,Planned,6.95 / 9,9%,Device,Exchange Online,Yes,No,Northwind Finance,scid_2500,Strong governance with a few legacy exceptions and pending collaboration controls.
309,Block all Office applications from creating child processes,Planned,7.23 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2501,Strong governance with a few legacy exceptions and pending collaboration controls.
310,Block Office applications from creating executable content,Planned,7.36 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2502,Strong governance with a few legacy exceptions and pending collaboration controls.
311,Block Office applications from injecting code into other processes,To address,1.02 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2503,Strong governance with a few legacy exceptions and pending collaboration controls.
312,Block JavaScript or VBScript from launching downloaded executable content,Completed,8.56 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2504,Strong governance with a few legacy exceptions and pending collaboration controls.
313,Block execution of potentially obfuscated scripts,Completed,7.97 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2505,Strong governance with a few legacy exceptions and pending collaboration controls.
314,Block Win32 API calls from Office macros,Completed,7.56 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2506,Strong governance with a few legacy exceptions and pending collaboration controls.
315,"Block executable files from running unless they meet a prevalence, age, or trusted list criterion",Completed,7.4 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2507,Strong governance with a few legacy exceptions and pending collaboration controls.
316,Use advanced protection against ransomware,Completed,7.8 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2508,Strong governance with a few legacy exceptions and pending collaboration controls.
126,Block credential stealing from the Windows local security authority subsystem (lsass.exe),Planned,6.95 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2509,Strong governance with a few legacy exceptions and pending collaboration controls.
318,Block process creations originating from PSExec and WMI commands,Completed,7.99 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2510,Strong governance with a few legacy exceptions and pending collaboration controls.
319,Block untrusted and unsigned processes that run from USB,Completed,7.51 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2511,Strong governance with a few legacy exceptions and pending collaboration controls.
320,Block Office communication application from creating child processes,Completed,7.93 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2512,Strong governance with a few legacy exceptions and pending collaboration controls.
321,Block Adobe Reader from creating child processes,Completed,9 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2513,Strong governance with a few legacy exceptions and pending collaboration controls.
322,Block persistence through WMI event subscription,Completed,9 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2514,Strong governance with a few legacy exceptions and pending collaboration controls.
323,Block abuse of exploited vulnerable signed drivers,Completed,7.66 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2515,Strong governance with a few legacy exceptions and pending collaboration controls.
216,Block Webshell creation for Servers,Completed,7.42 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2516,Strong governance with a few legacy exceptions and pending collaboration controls.
217,Block use of copied or impersonated system tools,Completed,9 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2517,Strong governance with a few legacy exceptions and pending collaboration controls.
218,Block rebooting machine in Safe Mode,Planned,4.36 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_2518,Strong governance with a few legacy exceptions and pending collaboration controls.
44,Enable 'Safe DLL Search Mode',Completed,7.09 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_26,Strong governance with a few legacy exceptions and pending collaboration controls.
45,Set User Account Control (UAC) to automatically deny elevation requests,Completed,8 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_27,Strong governance with a few legacy exceptions and pending collaboration controls.
177,Set 'Interactive logon: Machine inactivity limit' to '1-900 seconds',Completed,4.72 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_28,Strong governance with a few legacy exceptions and pending collaboration controls.
46,Disable 'Enumerate administrator accounts on elevation',Completed,8 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_29,Strong governance with a few legacy exceptions and pending collaboration controls.
47,Disable 'Insecure guest logons' in SMB,Completed,7.81 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_30,Strong governance with a few legacy exceptions and pending collaboration controls.
164,Fix unquoted service path for Windows services,Completed,7.53 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_3001,Strong governance with a few legacy exceptions and pending collaboration controls.
165,Change service executable path to a common protected location,Planned,6.37 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_3002,Strong governance with a few legacy exceptions and pending collaboration controls.
166,Change service account to avoid cached password in windows registry,Completed,6.62 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_3003,Strong governance with a few legacy exceptions and pending collaboration controls.
168,Disable the built-in Administrator account,Completed,6.71 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_3010,Strong governance with a few legacy exceptions and pending collaboration controls.
169,Disable the built-in Guest account,Completed,8 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_3011,Strong governance with a few legacy exceptions and pending collaboration controls.
170,Set 'Minimum password length' to '14 or more characters',Completed,4.75 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_32,Strong governance with a few legacy exceptions and pending collaboration controls.
171,Set 'Enforce password history' to '24 or more password(s)',Completed,4.55 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_33,Strong governance with a few legacy exceptions and pending collaboration controls.
172,"Set 'Maximum password age' to '60 or fewer days, but not 0'",Completed,4.8 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_34,Strong governance with a few legacy exceptions and pending collaboration controls.
173,Set 'Minimum password age' to '1 or more day(s)',Completed,4.35 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_35,Strong governance with a few legacy exceptions and pending collaboration controls.
49,Enable 'Domain member: Require strong (Windows 2000 or later) session key',Completed,4.23 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_36,Strong governance with a few legacy exceptions and pending collaboration controls.
50,Enable 'Domain member: Digitally encrypt or sign secure channel data (always)',Planned,3.7 / 5,5%,Device,Microsoft Intune,Yes,Yes,Northwind Finance,scid_37,Strong governance with a few legacy exceptions and pending collaboration controls.
51,Enable Set 'Domain member: Digitally encrypt secure channel data (when possible)',Completed,4.32 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_38,Strong governance with a few legacy exceptions and pending collaboration controls.
52,Enable 'Domain member: Digitally sign secure channel data (when possible)',Planned,3.91 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_39,Strong governance with a few legacy exceptions and pending collaboration controls.
53,Disable 'Domain member: Disable machine account password changes',Planned,1.6 / 2,2%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_40,Strong governance with a few legacy exceptions and pending collaboration controls.
203,Disallow offline access to shares,Completed,7.44 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_4000,Strong governance with a few legacy exceptions and pending collaboration controls.
204,Remove share write permission set to ‘Everyone’,Completed,8 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_4001,Strong governance with a few legacy exceptions and pending collaboration controls.
205,Remove shares from the root folder,Completed,7.13 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_4002,Strong governance with a few legacy exceptions and pending collaboration controls.
206,Set folder access-based enumeration for shares,Completed,7.33 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_4003,Strong governance with a few legacy exceptions and pending collaboration controls.
175,Set 'Account lockout duration' to 15 minutes or more,Planned,4.82 / 6,6%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_41,Strong governance with a few legacy exceptions and pending collaboration controls.
178,Set 'Reset account lockout counter after' to 15 minutes or more,Planned,4.47 / 6,6%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_42,Strong governance with a few legacy exceptions and pending collaboration controls.
54,Disable Microsoft Defender Firewall notifications when programs are blocked for Domain profile,Completed,1.74 / 2,2%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_43,Strong governance with a few legacy exceptions and pending collaboration controls.
176,Set 'Account lockout threshold' to 1-10 invalid login attempts,Completed,5.08 / 6,6%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_44,Strong governance with a few legacy exceptions and pending collaboration controls.
202,Set user authentication for remote connections by using Network Level Authentication to 'Enabled',Completed,4.12 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_45,Strong governance with a few legacy exceptions and pending collaboration controls.
55,Disable Microsoft Defender Firewall notifications when programs are blocked for Private profile,Completed,1.83 / 2,2%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_46,Strong governance with a few legacy exceptions and pending collaboration controls.
56,Disable Microsoft Defender Firewall notifications when programs are blocked for Public profile,Completed,1.82 / 2,2%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_49,Strong governance with a few legacy exceptions and pending collaboration controls.
57,Disable merging of local Microsoft Defender Firewall rules with group policy firewall rules for the Public profile,Completed,4.58 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_50,Strong governance with a few legacy exceptions and pending collaboration controls.
179,Fix Microsoft Defender for Endpoint sensor data collection in macOS,Completed,8.55 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5001,Strong governance with a few legacy exceptions and pending collaboration controls.
180,Fix Microsoft Defender for Endpoint impaired communications in macOS,Completed,8.5 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5002,Strong governance with a few legacy exceptions and pending collaboration controls.
181,Set minimum password length to 15 or more characters in macOS,Planned,4.54 / 6,6%,Device,Microsoft Intune,Yes,Yes,Northwind Finance,scid_5003,Strong governance with a few legacy exceptions and pending collaboration controls.
182,Set 'Enforce password history' to '24 or more password(s)' in macOS,Completed,4.25 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5004,Strong governance with a few legacy exceptions and pending collaboration controls.
183,"Set 'Maximum password age' to '90 or fewer days, but not 0' in macOS",Planned,4.03 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5005,Strong governance with a few legacy exceptions and pending collaboration controls.
184,Set account lockout threshold to 5 or lower in macOS,Completed,6 / 7,7%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5006,Strong governance with a few legacy exceptions and pending collaboration controls.
185,Turn on Firewall in macOS,Completed,10 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5007,Strong governance with a few legacy exceptions and pending collaboration controls.
186,Enable Gatekeeper in macOS,Completed,7.09 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5009,Strong governance with a few legacy exceptions and pending collaboration controls.
187,Enable System Integrity Protection (SIP) in macOS,Completed,7 / 7,7%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5010,Strong governance with a few legacy exceptions and pending collaboration controls.
187,Enable FileVault Disk Encryption in macOS,Completed,6.68 / 7,7%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5011,Strong governance with a few legacy exceptions and pending collaboration controls.
189,Ensure screensaver is set to start in 20 minutes or less in macOS,Completed,4.53 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5013,Strong governance with a few legacy exceptions and pending collaboration controls.
190,Secure Home Folders in macOS,Planned,4.71 / 6,6%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5014,Strong governance with a few legacy exceptions and pending collaboration controls.
191,Turn on Microsoft Defender Antivirus real-time protection in macOS,To address,1.51 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5090,Strong governance with a few legacy exceptions and pending collaboration controls.
192,Turn on Microsoft Defender Antivirus PUA protection in block mode in macOS,Completed,9 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5091,Strong governance with a few legacy exceptions and pending collaboration controls.
219,Turn on Tamper Protection for MacOS,Completed,7.72 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5092,Strong governance with a few legacy exceptions and pending collaboration controls.
220,Enable Microsoft Defender Antivirus real-time behavior monitoring in macOS,Completed,5 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5093,Strong governance with a few legacy exceptions and pending collaboration controls.
193,Enable Microsoft Defender Antivirus cloud-delivered protection in macOS,Completed,8 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5094,Strong governance with a few legacy exceptions and pending collaboration controls.
194,Update Microsoft Defender Antivirus definitions in macOS,Completed,7.96 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_5095,Strong governance with a few legacy exceptions and pending collaboration controls.
58,Disable merging of local Microsoft Defender Firewall connection rules with group policy firewall rules for the Public profile,Planned,4.08 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_51,Strong governance with a few legacy exceptions and pending collaboration controls.
59,Enable 'Apply UAC restrictions to local accounts on network logons',Completed,5 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_52,Strong governance with a few legacy exceptions and pending collaboration controls.
60,Disable SMBv1 client driver,Completed,6.95 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_53,Strong governance with a few legacy exceptions and pending collaboration controls.
61,Disable SMBv1 server,Completed,6.73 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_54,Strong governance with a few legacy exceptions and pending collaboration controls.
174,Disable 'Network access: Let Everyone permissions apply to anonymous users',Completed,4.35 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_55,Strong governance with a few legacy exceptions and pending collaboration controls.
62,Disable 'WDigest Authentication',Completed,4.78 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_57,Strong governance with a few legacy exceptions and pending collaboration controls.
63,Disable 'Installation and configuration of Network Bridge on your DNS domain network',Completed,4.35 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_58,Strong governance with a few legacy exceptions and pending collaboration controls.
64,Enable 'Require domain users to elevate when setting a network's location',Completed,1.83 / 2,2%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_59,Strong governance with a few legacy exceptions and pending collaboration controls.
65,Prohibit use of Internet Connection Sharing on your DNS domain network,Completed,4.4 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_60,Strong governance with a few legacy exceptions and pending collaboration controls.
195,Fix Microsoft Defender for Endpoint sensor data collection for Linux,Completed,9.25 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_6001,Strong governance with a few legacy exceptions and pending collaboration controls.
196,Fix Microsoft Defender for Endpoint impaired communications for Linux,Completed,9.05 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_6002,Strong governance with a few legacy exceptions and pending collaboration controls.
197,Unrestricted Access Accounts for Linux,Planned,4.33 / 6,6%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_6014,Strong governance with a few legacy exceptions and pending collaboration controls.
198,Turn on Microsoft Defender Antivirus real-time protection for Linux,Completed,8.92 / 10,10%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_6090,Strong governance with a few legacy exceptions and pending collaboration controls.
199,Turn on Microsoft Defender Antivirus PUA protection in block mode for Linux,To address,0.95 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_6091,Strong governance with a few legacy exceptions and pending collaboration controls.
221,Turn on Microsoft Defender Antivirus Tamper Protection for Linux,Completed,6.87 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_6092,Strong governance with a few legacy exceptions and pending collaboration controls.
222,Enable Microsoft Defender Antivirus real-time behavior monitoring for Linux,Completed,4.96 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_6093,Strong governance with a few legacy exceptions and pending collaboration controls.
200,Enable Microsoft Defender Antivirus cloud-delivered protection for Linux,Completed,7.06 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_6094,Strong governance with a few legacy exceptions and pending collaboration controls.
201,Update Microsoft Defender Antivirus definitions for Linux,Completed,8.31 / 9,9%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_6095,Strong governance with a few legacy exceptions and pending collaboration controls.
66,Set 'Minimum PIN length for startup' to '6 or more characters',Planned,4.08 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_61,Strong governance with a few legacy exceptions and pending collaboration controls.
223,Enable 'Microsoft Defender for Endpoint Plug-in for WSL',Completed,4.34 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_6100,Strong governance with a few legacy exceptions and pending collaboration controls.
67,Enable 'Require additional authentication at startup',Planned,6.25 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_62,Strong governance with a few legacy exceptions and pending collaboration controls.
68,Disable 'Configure Offer Remote Assistance',Planned,3.98 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_63,Strong governance with a few legacy exceptions and pending collaboration controls.
69,Restrict anonymous access to named pipes and Shares,Completed,7.43 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_64,Strong governance with a few legacy exceptions and pending collaboration controls.
70,Disable 'Store LAN Manager hash value on next password change',Completed,7.27 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_65,Strong governance with a few legacy exceptions and pending collaboration controls.
71,Disable 'Always install with elevated privileges',Completed,8 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_66,Strong governance with a few legacy exceptions and pending collaboration controls.
72,Disable 'Autoplay for non-volume devices',Completed,4.42 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_67,Strong governance with a few legacy exceptions and pending collaboration controls.
73,Disable 'Anonymous enumeration of SAM accounts',Completed,7.11 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_68,Strong governance with a few legacy exceptions and pending collaboration controls.
74,Disable 'Autoplay' for all drives,Completed,7.12 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_69,Strong governance with a few legacy exceptions and pending collaboration controls.
75,Set default behavior for 'AutoRun' to 'Enabled: Do not execute any autorun commands',To address,2.24 / 8,8%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_70,Strong governance with a few legacy exceptions and pending collaboration controls.
76,Enable 'Limit local account use of blank passwords to console logon only',Planned,3.9 / 5,5%,Device,Microsoft Intune,Yes,No,Northwind Finance,scid_71,Strong governance with a few legacy exceptions and pending collaboration controls.
