Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
10,Ensure Safe Links for Office Applications is Enabled,Planned,1.27 / 3,3%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_safelinksforOfficeApps,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Enable the domain impersonation safety tip,To address,0.68 / 3,3%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_similardomainssafetytips,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Enable the user impersonation safety tip,To address,0 / 3,3%,Apps,MDO,No,Yes,MSP Chaos Lab,mdo_similaruserssafetytips,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Ensure Exchange Online Spam Policies are set to notify administrators,To address,0 / 3,3%,Apps,Exchange Online,Yes,No,MSP Chaos Lab,mdo_spam_notifications_only_for_admins,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set action to take on spam detection,To address,0.6 / 5,5%,Apps,MDO,No,No,MSP Chaos Lab,mdo_spamaction,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Quarantine messages that are detected from impersonated domains,To address,0.83 / 6,6%,Apps,MDO,Yes,Yes,MSP Chaos Lab,mdo_targeteddomainprotectionaction,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Quarantine messages that are detected from impersonated users,To address,0 / 6,6%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_targeteduserprotectionaction,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Enable impersonated user protection,Planned,4.36 / 8,8%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_targetedusersprotection,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Block users who reached the message limit,To address,0.31 / 1,1%,Apps,MDO,Yes,Yes,MSP Chaos Lab,mdo_thresholdreachedaction,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Enable the user impersonation unusual characters safety tip,Planned,2.04 / 3,3%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_unusualcharacterssafetytips,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Create zero-hour auto purge policies for malware,To address,0 / 6,6%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_zapmalware,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Create zero-hour auto purge policies for phishing messages,To address,0 / 3,3%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_zapphish,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Create zero-hour auto purge policies for spam messages,To address,0.1 / 1,1%,Apps,MDO,No,No,MSP Chaos Lab,mdo_zapspam,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
246,Restrict anonymous users from starting Teams meetings,To address,0.14 / 1,1%,Apps,Microsoft Teams,Yes,No,MSP Chaos Lab,meeting_anonymousstartmeeting_v1,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
247,Only invited users should be automatically admitted to Teams meetings,To address,0 / 2,2%,Apps,Microsoft Teams,Yes,No,MSP Chaos Lab,meeting_autoadmitusers_v1,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
248,Configure which users are allowed to present in Teams meetings,Planned,1.08 / 2,2%,Apps,Microsoft Teams,Yes,No,MSP Chaos Lab,meeting_designatedpresenter_v1,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
249,Limit external participants from having control in a Teams meeting,To address,0.2 / 1,1%,Apps,Microsoft Teams,Yes,No,MSP Chaos Lab,meeting_externalrequestcontrol_v1,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
250,Restrict dial-in users from bypassing a meeting lobby,Planned,0.55 / 1,1%,Apps,Microsoft Teams,Yes,Yes,MSP Chaos Lab,meeting_pstnusersbypasslobby_v1,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
251,Restrict anonymous users from joining meetings,Completed,0.87 / 1,1%,Apps,Microsoft Teams,Yes,No,MSP Chaos Lab,meeting_restrictanonymousjoin_v1,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
12,Ensure multifactor authentication is enabled for all users,To address,0.37 / 9,9%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MFARegistrationV2,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
129,Ensure that Auto-labeling data classification policies are set up and used,To address,0.01 / 1,1%,Data,MIP,Yes,No,MSP Chaos Lab,mip_autosensitivitylabelspolicies,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Ensure DLP policies are enabled for Microsoft Teams,To address,0.48 / 3,3%,Apps,Microsoft Teams,Yes,No,MSP Chaos Lab,mip_DLP_policies_Teams,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Ensure Office 365 Management Activity API is Enabled for some workloads (see description),To address,0.22 / 3,3%,Apps,MIP,Yes,No,MSP Chaos Lab,mip_management_API_enabled_four_workloads,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
129,Extend M365 sensitivity labeling to assets in Microsoft Purview data map,To address,0.3 / 1,1%,Data,MIP,Yes,No,MSP Chaos Lab,mip_purviewlabelconsent,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Ensure Microsoft 365 audit log search is Enabled,To address,0.29 / 3,3%,Apps,MIP,Yes,No,MSP Chaos Lab,mip_search_auditlog,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
129,Publish M365 sensitivity label data classification policies,Planned,1.46 / 2,2%,Data,MIP,No,No,MSP Chaos Lab,mip_sensitivitylabelspolicies,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
27,Designate more than one global admin,Planned,0.7 / 1,1%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,OneAdmin,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
9,Ensure that password hash sync is enabled for hybrid deployments,To address,0.02 / 5,5%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,PasswordHashSync,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
33,Ensure the 'Password expiration policy' is set to 'Set passwords to never expire (recommended)',Planned,3.02 / 8,8%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,PWAgePolicyNew,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
50,Use least privileged administrative roles,To address,0.09 / 1,1%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,RoleOverlap,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
162,Disable JavaScript on Adobe Reader 2015,To address,0.2 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_100,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
163,Disable JavaScript on Adobe 2015,To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_101,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
208,Enable 'Local Security Authority (LSA) protection' on Windows 11 22h2 and higher,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_102,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
209,Require LDAP client signing to prevent tampering and protect directory authentication,To address,1.44 / 7,7%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_103,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
210,Encrypt LDAP client traffic to protect sensitive data in transit,To address,1.66 / 7,7%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_104,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
211,Enforce LDAP channel binding to protect authentication sessions from interception,Planned,3.51 / 7,7%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_105,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
212,Require LDAP server signing to ensure integrity of directory traffic,Planned,4.89 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_106,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
213,Disable Remote Registry Service on Windows,Planned,3.18 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_108,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
214,Disable NTLM authentication for Windows,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_109,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
228,Ensure devices are updated to Secure Boot 2023 certificates and boot manager,To address,2.07 / 7,7%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_112,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
33,Enable Automatic Updates,To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_15,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
34,Enable 'Hide Option to Enable or Disable Updates',To address,1.33 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_16,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
35,Disable 'Allow running plugins that are outdated',To address,1.85 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_17,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
37,Disable 'Continue running background apps when Google Chrome is closed',To address,1.18 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_19,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
38,Disable 'AutoFill',Planned,2.82 / 5,5%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_20,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
99,Turn on Microsoft Defender for Endpoint sensor,To address,0.21 / 10,10%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_2000,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
100,Fix Microsoft Defender for Endpoint sensor data collection,To address,1.81 / 10,10%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2001,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
101,Fix Microsoft Defender for Endpoint impaired communications,To address,0 / 10,10%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2002,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
281,Turn on Tamper Protection,To address,0 / 8,8%,Device,Microsoft Intune,No,Yes,MSP Chaos Lab,scid_2003,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
167,Enable EDR in block mode,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2004,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
102,Turn on Microsoft Defender Antivirus,To address,1.53 / 10,10%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2010,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
103,Update Microsoft Defender Antivirus definitions,Planned,6.08 / 9,9%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_2011,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
104,Turn on real-time protection,To address,1.74 / 10,10%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_2012,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
105,Turn on PUA protection in block mode,Planned,4.36 / 9,9%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2013,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
106,Fix Windows Defender Antivirus cloud service connectivity,To address,0 / 8,8%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2014,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
288,Enable cloud-delivered protection,To address,0 / 8,8%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_2016,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
108,Turn on all system-level Exploit protection settings,To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2020,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
109,Set controlled folder access to enabled or audit mode,To address,0.28 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2021,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
207,Update Microsoft Defender for Endpoint core components,To address,0 / 10,10%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2030,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
114,Set Microsoft Defender SmartScreen app and file checking to block or warn,To address,0.84 / 9,9%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2060,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
115,Set Microsoft Defender SmartScreen Microsoft Edge site and download checking to block or warn,To address,0.3 / 9,9%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2061,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
117,Turn on Microsoft Defender Firewall,Completed,9.22 / 10,10%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_2070,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
118,Secure Microsoft Defender Firewall domain profile,Planned,5.04 / 9,9%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2071,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
119,Secure Microsoft Defender firewall private profile,To address,2.04 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2072,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
120,Secure Microsoft Defender Firewall public profile,To address,0.1 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2073,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
122,Turn on Microsoft Defender Credential Guard,To address,0.63 / 8,8%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2080,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
124,Encrypt all BitLocker-supported drives,To address,0 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2090,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
125,Resume BitLocker protection on all drives,To address,0 / 9,9%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_2091,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
126,Ensure BitLocker drive compatibility,To address,0.45 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2093,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
39,Block webpages from automatically running Flash plugins,Planned,3.13 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_21,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
215,Enable UEFI Secure Boot mode,Planned,4.83 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2100,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
40,Disable 'Password Manager',To address,0.28 / 5,5%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_22,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
41,Enable 'Block third party cookies',To address,0.25 / 2,2%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_23,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
42,Set 'Remote Desktop security level' to 'TLS',To address,0 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_24,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
43,Enable 'Local Security Authority (LSA) protection',To address,0 / 8,8%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_25,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
308,Block executable content from email client and webmail,To address,0 / 9,9%,Device,Exchange Online,Yes,No,MSP Chaos Lab,scid_2500,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
309,Block all Office applications from creating child processes,To address,0 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2501,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
310,Block Office applications from creating executable content,To address,0 / 9,9%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2502,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
311,Block Office applications from injecting code into other processes,Planned,3.72 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2503,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
312,Block JavaScript or VBScript from launching downloaded executable content,Planned,3.94 / 9,9%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2504,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
313,Block execution of potentially obfuscated scripts,Planned,5.45 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2505,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
314,Block Win32 API calls from Office macros,To address,1.23 / 9,9%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2506,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
315,"Block executable files from running unless they meet a prevalence, age, or trusted list criterion",To address,0 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2507,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
316,Use advanced protection against ransomware,To address,0.95 / 9,9%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_2508,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
126,Block credential stealing from the Windows local security authority subsystem (lsass.exe),To address,0 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2509,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
318,Block process creations originating from PSExec and WMI commands,To address,0 / 9,9%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_2510,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
319,Block untrusted and unsigned processes that run from USB,To address,2.3 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2511,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
320,Block Office communication application from creating child processes,Planned,6.22 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2512,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
321,Block Adobe Reader from creating child processes,Planned,4.78 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2513,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
322,Block persistence through WMI event subscription,Planned,3.29 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2514,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
323,Block abuse of exploited vulnerable signed drivers,To address,2.6 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2515,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
216,Block Webshell creation for Servers,To address,0 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2516,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
217,Block use of copied or impersonated system tools,To address,0 / 9,9%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_2517,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
218,Block rebooting machine in Safe Mode,To address,0 / 9,9%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_2518,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
44,Enable 'Safe DLL Search Mode',To address,0.47 / 8,8%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_26,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
45,Set User Account Control (UAC) to automatically deny elevation requests,Planned,4.04 / 8,8%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_27,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
177,Set 'Interactive logon: Machine inactivity limit' to '1-900 seconds',To address,0.57 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_28,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
46,Disable 'Enumerate administrator accounts on elevation',To address,2.32 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_29,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
47,Disable 'Insecure guest logons' in SMB,Completed,6.62 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_30,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
164,Fix unquoted service path for Windows services,To address,0 / 8,8%,Device,Microsoft Intune,No,Yes,MSP Chaos Lab,scid_3001,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
165,Change service executable path to a common protected location,To address,0.65 / 8,8%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_3002,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
166,Change service account to avoid cached password in windows registry,To address,0 / 8,8%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_3003,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
168,Disable the built-in Administrator account,To address,1.42 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_3010,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
169,Disable the built-in Guest account,To address,0.26 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_3011,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
170,Set 'Minimum password length' to '14 or more characters',Planned,2.24 / 5,5%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_32,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
171,Set 'Enforce password history' to '24 or more password(s)',Planned,3.69 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_33,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
172,"Set 'Maximum password age' to '60 or fewer days, but not 0'",Planned,2.04 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_34,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
173,Set 'Minimum password age' to '1 or more day(s)',To address,0.72 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_35,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
49,Enable 'Domain member: Require strong (Windows 2000 or later) session key',To address,1.22 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_36,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
50,Enable 'Domain member: Digitally encrypt or sign secure channel data (always)',To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_37,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
51,Enable Set 'Domain member: Digitally encrypt secure channel data (when possible)',To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_38,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
52,Enable 'Domain member: Digitally sign secure channel data (when possible)',To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_39,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
53,Disable 'Domain member: Disable machine account password changes',Planned,0.83 / 2,2%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_40,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
203,Disallow offline access to shares,Planned,4.02 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_4000,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
204,Remove share write permission set to ‘Everyone’,Planned,6.23 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_4001,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
205,Remove shares from the root folder,To address,0.64 / 8,8%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_4002,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
206,Set folder access-based enumeration for shares,Planned,4.33 / 8,8%,Device,Microsoft Intune,No,Yes,MSP Chaos Lab,scid_4003,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
175,Set 'Account lockout duration' to 15 minutes or more,To address,1.54 / 6,6%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_41,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
178,Set 'Reset account lockout counter after' to 15 minutes or more,To address,0 / 6,6%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_42,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
54,Disable Microsoft Defender Firewall notifications when programs are blocked for Domain profile,To address,0 / 2,2%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_43,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
176,Set 'Account lockout threshold' to 1-10 invalid login attempts,To address,0 / 6,6%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_44,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
202,Set user authentication for remote connections by using Network Level Authentication to 'Enabled',Planned,1.98 / 5,5%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_45,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
55,Disable Microsoft Defender Firewall notifications when programs are blocked for Private profile,To address,0.25 / 2,2%,Device,Microsoft Intune,Yes,Yes,MSP Chaos Lab,scid_46,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
56,Disable Microsoft Defender Firewall notifications when programs are blocked for Public profile,To address,0.13 / 2,2%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_49,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
57,Disable merging of local Microsoft Defender Firewall rules with group policy firewall rules for the Public profile,Planned,3.12 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_50,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
179,Fix Microsoft Defender for Endpoint sensor data collection in macOS,Planned,4.25 / 10,10%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_5001,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
180,Fix Microsoft Defender for Endpoint impaired communications in macOS,To address,0 / 10,10%,Device,Microsoft Intune,No,No,MSP Chaos Lab,scid_5002,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
181,Set minimum password length to 15 or more characters in macOS,To address,0 / 6,6%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_5003,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
182,Set 'Enforce password history' to '24 or more password(s)' in macOS,To address,0 / 5,5%,Device,Microsoft Intune,Yes,No,MSP Chaos Lab,scid_5004,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
