Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
128,Enable impersonated user protection,Planned,4.09 / 8,8%,Apps,MDO,Yes,No,Wingtip Retail,mdo_targetedusersprotection,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Block users who reached the message limit,Planned,0.65 / 1,1%,Apps,MDO,Yes,No,Wingtip Retail,mdo_thresholdreachedaction,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Enable the user impersonation unusual characters safety tip,Planned,1.7 / 3,3%,Apps,MDO,Yes,No,Wingtip Retail,mdo_unusualcharacterssafetytips,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Create zero-hour auto purge policies for malware,Completed,5.02 / 6,6%,Apps,MDO,Yes,No,Wingtip Retail,mdo_zapmalware,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Create zero-hour auto purge policies for phishing messages,To address,0.12 / 3,3%,Apps,MDO,No,No,Wingtip Retail,mdo_zapphish,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Create zero-hour auto purge policies for spam messages,To address,0.08 / 1,1%,Apps,MDO,Yes,No,Wingtip Retail,mdo_zapspam,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
246,Restrict anonymous users from starting Teams meetings,Planned,0.34 / 1,1%,Apps,Microsoft Teams,Yes,No,Wingtip Retail,meeting_anonymousstartmeeting_v1,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
247,Only invited users should be automatically admitted to Teams meetings,To address,0.21 / 2,2%,Apps,Microsoft Teams,No,Yes,Wingtip Retail,meeting_autoadmitusers_v1,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
248,Configure which users are allowed to present in Teams meetings,To address,0.31 / 2,2%,Apps,Microsoft Teams,Yes,No,Wingtip Retail,meeting_designatedpresenter_v1,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
249,Limit external participants from having control in a Teams meeting,To address,0.07 / 1,1%,Apps,Microsoft Teams,Yes,No,Wingtip Retail,meeting_externalrequestcontrol_v1,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
250,Restrict dial-in users from bypassing a meeting lobby,Planned,0.61 / 1,1%,Apps,Microsoft Teams,Yes,No,Wingtip Retail,meeting_pstnusersbypasslobby_v1,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
251,Restrict anonymous users from joining meetings,Completed,0.86 / 1,1%,Apps,Microsoft Teams,Yes,No,Wingtip Retail,meeting_restrictanonymousjoin_v1,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
12,Ensure multifactor authentication is enabled for all users,Completed,8.19 / 9,9%,Identity,Microsoft Entra ID,No,No,Wingtip Retail,MFARegistrationV2,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
129,Ensure that Auto-labeling data classification policies are set up and used,Planned,0.41 / 1,1%,Data,MIP,Yes,No,Wingtip Retail,mip_autosensitivitylabelspolicies,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Ensure DLP policies are enabled for Microsoft Teams,To address,0.66 / 3,3%,Apps,Microsoft Teams,No,No,Wingtip Retail,mip_DLP_policies_Teams,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Ensure Office 365 Management Activity API is Enabled for some workloads (see description),To address,0.37 / 3,3%,Apps,MIP,Yes,Yes,Wingtip Retail,mip_management_API_enabled_four_workloads,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
129,Extend M365 sensitivity labeling to assets in Microsoft Purview data map,To address,0.2 / 1,1%,Data,MIP,Yes,Yes,Wingtip Retail,mip_purviewlabelconsent,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Ensure Microsoft 365 audit log search is Enabled,Planned,1.26 / 3,3%,Apps,MIP,Yes,No,Wingtip Retail,mip_search_auditlog,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
129,Publish M365 sensitivity label data classification policies,Planned,1.62 / 2,2%,Data,MIP,Yes,No,Wingtip Retail,mip_sensitivitylabelspolicies,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
27,Designate more than one global admin,Planned,0.72 / 1,1%,Identity,Microsoft Entra ID,Yes,Yes,Wingtip Retail,OneAdmin,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
9,Ensure that password hash sync is enabled for hybrid deployments,Planned,3.04 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,PasswordHashSync,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
33,Ensure the 'Password expiration policy' is set to 'Set passwords to never expire (recommended)',Planned,3.94 / 8,8%,Identity,Microsoft Entra ID,No,No,Wingtip Retail,PWAgePolicyNew,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
50,Use least privileged administrative roles,To address,0.06 / 1,1%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,RoleOverlap,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
162,Disable JavaScript on Adobe Reader 2015,To address,0.6 / 5,5%,Device,Microsoft Intune,No,No,Wingtip Retail,scid_100,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
163,Disable JavaScript on Adobe 2015,Planned,2.34 / 5,5%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_101,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
208,Enable 'Local Security Authority (LSA) protection' on Windows 11 22h2 and higher,Planned,3.49 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_102,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
209,Require LDAP client signing to prevent tampering and protect directory authentication,To address,0.22 / 7,7%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_103,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
210,Encrypt LDAP client traffic to protect sensitive data in transit,To address,1.14 / 7,7%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_104,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
211,Enforce LDAP channel binding to protect authentication sessions from interception,Planned,4.23 / 7,7%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_105,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
212,Require LDAP server signing to ensure integrity of directory traffic,Completed,6.57 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_106,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
213,Disable Remote Registry Service on Windows,Planned,4.41 / 8,8%,Device,Microsoft Intune,No,No,Wingtip Retail,scid_108,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
214,Disable NTLM authentication for Windows,To address,0.08 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_109,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
228,Ensure devices are updated to Secure Boot 2023 certificates and boot manager,To address,1.43 / 7,7%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_112,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
33,Enable Automatic Updates,To address,0.55 / 5,5%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_15,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
34,Enable 'Hide Option to Enable or Disable Updates',To address,1.25 / 5,5%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_16,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
35,Disable 'Allow running plugins that are outdated',Planned,4.45 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_17,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
37,Disable 'Continue running background apps when Google Chrome is closed',Completed,5 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_19,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
38,Disable 'AutoFill',Planned,2.76 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_20,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
99,Turn on Microsoft Defender for Endpoint sensor,Planned,6.79 / 10,10%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2000,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
100,Fix Microsoft Defender for Endpoint sensor data collection,To address,0.06 / 10,10%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2001,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
101,Fix Microsoft Defender for Endpoint impaired communications,Planned,4.19 / 10,10%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2002,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
281,Turn on Tamper Protection,To address,2.38 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2003,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
167,Enable EDR in block mode,To address,0.03 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2004,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
102,Turn on Microsoft Defender Antivirus,Planned,6.13 / 10,10%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2010,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
103,Update Microsoft Defender Antivirus definitions,To address,0.21 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2011,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
104,Turn on real-time protection,Completed,8.63 / 10,10%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2012,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
105,Turn on PUA protection in block mode,Planned,6.54 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2013,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
106,Fix Windows Defender Antivirus cloud service connectivity,To address,2.43 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2014,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
288,Enable cloud-delivered protection,To address,0.35 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2016,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
108,Turn on all system-level Exploit protection settings,To address,1.56 / 8,8%,Device,Microsoft Intune,No,No,Wingtip Retail,scid_2020,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
109,Set controlled folder access to enabled or audit mode,To address,0.53 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2021,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
207,Update Microsoft Defender for Endpoint core components,To address,2.03 / 10,10%,Device,Microsoft Intune,No,No,Wingtip Retail,scid_2030,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
114,Set Microsoft Defender SmartScreen app and file checking to block or warn,To address,2.68 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2060,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
115,Set Microsoft Defender SmartScreen Microsoft Edge site and download checking to block or warn,Planned,5.87 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2061,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
117,Turn on Microsoft Defender Firewall,To address,0.19 / 10,10%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2070,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
118,Secure Microsoft Defender Firewall domain profile,Planned,5.2 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2071,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
119,Secure Microsoft Defender firewall private profile,Planned,3.68 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2072,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
120,Secure Microsoft Defender Firewall public profile,Completed,7.51 / 9,9%,Device,Microsoft Intune,No,No,Wingtip Retail,scid_2073,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
122,Turn on Microsoft Defender Credential Guard,Planned,4.9 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2080,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
124,Encrypt all BitLocker-supported drives,To address,0.04 / 9,9%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_2090,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
125,Resume BitLocker protection on all drives,Planned,4.49 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2091,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
126,Ensure BitLocker drive compatibility,Planned,3.92 / 8,8%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_2093,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
39,Block webpages from automatically running Flash plugins,Planned,2.18 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_21,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
215,Enable UEFI Secure Boot mode,Planned,6.45 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2100,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
40,Disable 'Password Manager',Planned,3.96 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_22,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
41,Enable 'Block third party cookies',Planned,0.72 / 2,2%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_23,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
42,Set 'Remote Desktop security level' to 'TLS',To address,1.06 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_24,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
43,Enable 'Local Security Authority (LSA) protection',To address,0.51 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_25,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
308,Block executable content from email client and webmail,To address,0.42 / 9,9%,Device,Exchange Online,Yes,No,Wingtip Retail,scid_2500,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
309,Block all Office applications from creating child processes,Planned,3.16 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2501,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
310,Block Office applications from creating executable content,Planned,4.11 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2502,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
311,Block Office applications from injecting code into other processes,Planned,4.97 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2503,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
312,Block JavaScript or VBScript from launching downloaded executable content,Completed,7.54 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2504,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
313,Block execution of potentially obfuscated scripts,To address,2.21 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2505,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
314,Block Win32 API calls from Office macros,Planned,4.54 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2506,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
315,"Block executable files from running unless they meet a prevalence, age, or trusted list criterion",To address,1.3 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2507,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
316,Use advanced protection against ransomware,To address,1.25 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2508,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
126,Block credential stealing from the Windows local security authority subsystem (lsass.exe),Planned,3.53 / 9,9%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_2509,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
318,Block process creations originating from PSExec and WMI commands,To address,3.01 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2510,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
319,Block untrusted and unsigned processes that run from USB,Planned,6.66 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2511,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
320,Block Office communication application from creating child processes,To address,2.59 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2512,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
321,Block Adobe Reader from creating child processes,Planned,4.21 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2513,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
322,Block persistence through WMI event subscription,Planned,3.91 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2514,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
323,Block abuse of exploited vulnerable signed drivers,To address,1.22 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2515,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
216,Block Webshell creation for Servers,Planned,3.86 / 9,9%,Device,Microsoft Intune,No,No,Wingtip Retail,scid_2516,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
217,Block use of copied or impersonated system tools,To address,1.2 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2517,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
218,Block rebooting machine in Safe Mode,Planned,3.51 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_2518,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
44,Enable 'Safe DLL Search Mode',To address,1.18 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_26,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
45,Set User Account Control (UAC) to automatically deny elevation requests,Planned,3.84 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_27,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
177,Set 'Interactive logon: Machine inactivity limit' to '1-900 seconds',Planned,2.5 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_28,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
46,Disable 'Enumerate administrator accounts on elevation',Planned,5.4 / 8,8%,Device,Microsoft Intune,No,No,Wingtip Retail,scid_29,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
47,Disable 'Insecure guest logons' in SMB,Planned,3.52 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_30,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
164,Fix unquoted service path for Windows services,Planned,3.71 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_3001,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
165,Change service executable path to a common protected location,To address,2.02 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_3002,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
166,Change service account to avoid cached password in windows registry,Planned,2.85 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_3003,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
168,Disable the built-in Administrator account,To address,2.44 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_3010,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
169,Disable the built-in Guest account,To address,0.57 / 8,8%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_3011,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
170,Set 'Minimum password length' to '14 or more characters',Planned,1.72 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_32,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
171,Set 'Enforce password history' to '24 or more password(s)',To address,0.45 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_33,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
172,"Set 'Maximum password age' to '60 or fewer days, but not 0'",Completed,4.22 / 5,5%,Device,Microsoft Intune,No,No,Wingtip Retail,scid_34,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
173,Set 'Minimum password age' to '1 or more day(s)',Planned,2.28 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_35,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
49,Enable 'Domain member: Require strong (Windows 2000 or later) session key',To address,1.33 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_36,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
50,Enable 'Domain member: Digitally encrypt or sign secure channel data (always)',To address,0.71 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_37,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
51,Enable Set 'Domain member: Digitally encrypt secure channel data (when possible)',To address,1.21 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_38,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
52,Enable 'Domain member: Digitally sign secure channel data (when possible)',To address,1.13 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_39,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
53,Disable 'Domain member: Disable machine account password changes',To address,0.65 / 2,2%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_40,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
203,Disallow offline access to shares,Completed,7.1 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_4000,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
204,Remove share write permission set to ‘Everyone’,Completed,6.68 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_4001,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
205,Remove shares from the root folder,Planned,5.49 / 8,8%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_4002,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
206,Set folder access-based enumeration for shares,Planned,4.28 / 8,8%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_4003,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
175,Set 'Account lockout duration' to 15 minutes or more,To address,1.56 / 6,6%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_41,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
178,Set 'Reset account lockout counter after' to 15 minutes or more,To address,0.03 / 6,6%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_42,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
54,Disable Microsoft Defender Firewall notifications when programs are blocked for Domain profile,To address,0.05 / 2,2%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_43,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
176,Set 'Account lockout threshold' to 1-10 invalid login attempts,To address,1.11 / 6,6%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_44,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
202,Set user authentication for remote connections by using Network Level Authentication to 'Enabled',Planned,3.22 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_45,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
55,Disable Microsoft Defender Firewall notifications when programs are blocked for Private profile,Planned,1.06 / 2,2%,Device,Microsoft Intune,No,No,Wingtip Retail,scid_46,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
56,Disable Microsoft Defender Firewall notifications when programs are blocked for Public profile,Planned,1.02 / 2,2%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_49,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
57,Disable merging of local Microsoft Defender Firewall rules with group policy firewall rules for the Public profile,Planned,3.22 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_50,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
179,Fix Microsoft Defender for Endpoint sensor data collection in macOS,Planned,4.65 / 10,10%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_5001,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
180,Fix Microsoft Defender for Endpoint impaired communications in macOS,To address,1.59 / 10,10%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_5002,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
181,Set minimum password length to 15 or more characters in macOS,To address,0.13 / 6,6%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_5003,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
182,Set 'Enforce password history' to '24 or more password(s)' in macOS,To address,0.02 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_5004,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
183,"Set 'Maximum password age' to '90 or fewer days, but not 0' in macOS",Planned,1.94 / 5,5%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_5005,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
184,Set account lockout threshold to 5 or lower in macOS,To address,1.6 / 7,7%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_5006,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
185,Turn on Firewall in macOS,To address,1.03 / 10,10%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_5007,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
186,Enable Gatekeeper in macOS,To address,0.06 / 8,8%,Device,Microsoft Intune,No,No,Wingtip Retail,scid_5009,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
187,Enable System Integrity Protection (SIP) in macOS,Planned,4.73 / 7,7%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_5010,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
187,Enable FileVault Disk Encryption in macOS,Planned,4.71 / 7,7%,Device,Microsoft Intune,No,Yes,Wingtip Retail,scid_5011,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
189,Ensure screensaver is set to start in 20 minutes or less in macOS,Planned,2.76 / 5,5%,Device,Microsoft Intune,No,Yes,Wingtip Retail,scid_5013,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
190,Secure Home Folders in macOS,To address,0.07 / 6,6%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_5014,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
191,Turn on Microsoft Defender Antivirus real-time protection in macOS,To address,2.29 / 10,10%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_5090,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
192,Turn on Microsoft Defender Antivirus PUA protection in block mode in macOS,Planned,4.78 / 9,9%,Device,Microsoft Intune,Yes,No,Wingtip Retail,scid_5091,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
219,Turn on Tamper Protection for MacOS,Planned,3.52 / 8,8%,Device,Microsoft Intune,Yes,Yes,Wingtip Retail,scid_5092,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
